"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ROU","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",20.035,
"ROU","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",18.85,
"ROU","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",18.672,
"ROU","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",19.743,
"ROU","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",18.071,
"ROU","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",16.693,
"ROU","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",16.771,
"ROU","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",16.257,
"ROU","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",15.271,
"ROU","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",15.625,
"ROU","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",15.392,
"ROU","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",15.064,
"RUS","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",15.636,
"RUS","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",14.587,
"RUS","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",15.524,
"RUS","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",13.865,
"RUS","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",13.883,
"RUS","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",14.129,
"RUS","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",14.157,
"RUS","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",13.085,
"RUS","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",12.368,
"RUS","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",11.701,
"RUS","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",11.812,
"RUS","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",11.777,
"RWA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",38.83,
"RWA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",35.859,
"RWA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",36.315,
"RWA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",37.798,
"RWA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",40.336,
"RWA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",38.09,
"RWA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",37.806,
"RWA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",38.689,
"RWA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",38.529,
"RWA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",35.605,
"RWA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",36.699,
"RWA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",36.224,
"SAU","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",60.615,
"SAU","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",62.944,
"SAU","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",65.72,
"SAU","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",67.385,
"SAU","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",70.387,
"SAU","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",67.85,
"SAU","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",59.137,
"SAU","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",69.617,
"SAU","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",62.209,
"SAU","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",66.604,
"SAU","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",64.484,
"SAU","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",64.06,
"SEN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",63.51,
"SEN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",57.169,
"SEN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",56.378,
"SEN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",58.067,
"SEN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",64.83,
"SEN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",53.11,
"SEN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",55.268,
"SEN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",65.314,
"SEN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",59.404,
"SEN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",63.549,
"SEN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",60.058,
"SEN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",60.175,
"SLE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",50.543,
"SLE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",49.892,
"SLE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",46.458,
"SLE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",51.275,
"SLE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",49.786,
"SLE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",44.329,
"SLE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",46.324,
"SLE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",55.324,
"SLE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",54.077,
"SLE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",50.402,
"SLE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",51.051,
"SLE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",51.276,
"SGP","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",19.05,
"SGP","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",16.448,
"SGP","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",15.728,
"SGP","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",16.795,
"SGP","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",17.979,
"SGP","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",19.078,
"SGP","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",17.976,
"SGP","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",18.612,
"SGP","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",17.92,
"SGP","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",18.788,
"SGP","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",18.722,
"SGP","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",19.001,
"SVN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",22.336,
"SVN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",21.219,
"SVN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",19.31,
"SVN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",21.068,
"SVN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",18.714,
"SVN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",18.536,
"SVN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",18.18,
"SVN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",18.028,
"SVN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",16.627,
"SVN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",16.807,
"SVN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",17.181,
"SVN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",17.061,
"SOM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",30.19,
"SOM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",26.525,
"SOM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",27.912,
"SOM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",30.483,
"SOM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",31.454,
"SOM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",30.197,
"SOM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",28.862,
"SOM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",28.622,
"SOM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",28.16,
"SOM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",29.941,
"SOM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",29.685,
"SOM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",30.149,
"ZAF","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",28.526,
"ZAF","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",26.718,
"ZAF","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",29.372,
"ZAF","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",29.388,
"ZAF","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",29.056,
"ZAF","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",28.64,
"ZAF","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",28.829,
"ZAF","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",29.03,
"ZAF","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",28.493,
"ZAF","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",28.583,
"ZAF","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",28.444,
"ZAF","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",28.325,
"LKA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",24.243,
"LKA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",24.078,
"LKA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",24.664,
"LKA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",21.56,
"LKA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",22.407,
"LKA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",23.004,
"LKA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",20.954,
"LKA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",18.935,
"LKA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",20.752,
"LKA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",19.915,
"LKA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",19.692,
"LKA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",19.963,
"SDN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",51.101,
"SDN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",52.334,
"SDN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",53.863,
"SDN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",55.51,
"SDN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",56.027,
"SDN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",53.521,
"SDN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",47.667,
"SDN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",53.886,
"SDN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",52.375,
"SDN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",54.744,
"SDN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",55.021,
"SDN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",56.036,
"SWZ","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",24.843,
"SWZ","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",23.126,
"SWZ","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",23.9,
"SWZ","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",23.107,
"SWZ","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",23.449,
"SWZ","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",23.387,
"SWZ","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",23.127,
"SWZ","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",23.479,
"SWZ","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",22.111,
"SWZ","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",23.436,
"SWZ","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",23.208,
"SWZ","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",23.367,
"SYR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",30.198,
"SYR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",31.502,
"SYR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",35.95,
"SYR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",33.151,
"SYR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",32.053,
"SYR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",33.537,
"SYR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",33.023,
"SYR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",34.378,
"SYR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",32.217,
"SYR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",31.78,
"SYR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",31.749,
"SYR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",31.335,
"TJK","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",42.696,
"TJK","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",33.977,
"TJK","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",36.074,
"TJK","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",48.113,
"TJK","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",42.884,
"TJK","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",44.09,
"TJK","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",41.356,
"TJK","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",40.698,
"TJK","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",39.809,
"TJK","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",40.085,
"TJK","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",39.745,
"TJK","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",39.906,
"TZA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",24.38,
"TZA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",24.806,
"TZA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",26.357,
"TZA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",28.162,
"TZA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",28.811,
"TZA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",27.755,
"TZA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",27.118,
"TZA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",28.258,
"TZA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",27.705,
"TZA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",25.23,
"TZA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",25.381,
"TZA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",24.603,
"THA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",34.533,
"THA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",35.293,
"THA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",35.467,
"THA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",29.953,
"THA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",31.365,
"THA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",33.8,
"THA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",29.415,
"THA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",28.042,
"THA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",30.64,
"THA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",26.88,
"THA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",27.416,
"THA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",27.323,
"TLS","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",17.365,
"TLS","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",16.829,
"TLS","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",17.428,
"TLS","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",16.579,
"TLS","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",17.347,
"TLS","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",16.257,
"TLS","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",16.325,
"TLS","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",15.903,
"TLS","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",17.096,
"TLS","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",15.801,
"TLS","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",15.624,
"TLS","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",15.753,
"TGO","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",51.113,
"TGO","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",43.659,
"TGO","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",43.631,
"TGO","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",43.668,
"TGO","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",45.352,
"TGO","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",40.453,
"TGO","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",40.825,
"TGO","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",51.073,
"TGO","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",48.394,
"TGO","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",46.633,
"TGO","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",46.376,
"TGO","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",46.126,
"TTO","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",21.712,
"TTO","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",19.5,
"TTO","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",20.225,
"TTO","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",19.918,
"TTO","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",20.307,
"TTO","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",20.498,
"TTO","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",20.745,
"TTO","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",22.472,
"TTO","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",21.859,
"TTO","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",21.483,
"TTO","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",21.979,
"TTO","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",22.072,
"TUN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",34.154,
"TUN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",31.797,
"TUN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",34.268,
"TUN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",31.246,
"TUN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",30.513,
"TUN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",29.88,
"TUN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",32.648,
"TUN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",31.144,
"TUN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",32.861,
"TUN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",29.939,
"TUN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",30.731,
"TUN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",30.551,
"TKM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",27.665,
"TKM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",21.499,
"TKM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",25.567,
"TKM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",31.295,
"TKM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",29.855,
"TKM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",29.839,
"TKM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",29.762,
"TKM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",27.999,
"TKM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",27.206,
"TKM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",26.345,
"TKM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",25.764,
"TKM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",25.309,
"UGA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",39.979,
"UGA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",36.434,
"UGA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",38.863,
"UGA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",41.649,
"UGA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",42.858,
"UGA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",42.085,
"UGA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",40.82,
"UGA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",43.208,
"UGA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",41.773,
"UGA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",38.548,
"UGA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",37.215,
"UGA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",35.228,
"UKR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",19.643,
"UKR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",19.208,
"UKR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",19.092,
"UKR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",18.423,
"UKR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",17.799,
"UKR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",17.922,
"UKR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",17.52,
"UKR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",16.881,
"UKR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",15.118,
"UKR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",14.699,
"UKR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",14.785,
"UKR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",14.701,
"ARE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",42.674,
"ARE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",42.091,
"ARE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",42.549,
"ARE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",45.026,
"ARE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",46.58,
"ARE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",43.385,
"ARE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",40.73,
"ARE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",45.189,
"ARE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",42.792,
"ARE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",43.03,
"ARE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",43.21,
"ARE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",43.084,
"URY","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",10.18,
"URY","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",9.158,
"URY","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",9.476,
"URY","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",9.743,
"URY","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",9.365,
"URY","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",10.375,
"URY","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",9.932,
"URY","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",9.969,
"URY","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",9.923,
